date,precipitacion_unidadmedida,precipitacion_amazonas,precipitacion_arauca,precipitacion_atlantico,precipitacion_bogota,precipitacion_bolivar,precipitacion_caqueta,precipitacion_casanare,precipitacion_cesar,precipitacion_choco,precipitacion_guainia,precipitacion_guaviare,precipitacion_la guajira,precipitacion_magdalena,precipitacion_meta,precipitacion_narino,precipitacion_norte de santander,precipitacion_putumayo,precipitacion_quindio,precipitacion_risaralda,precipitacion_san andres providencia,precipitacion_sucre,precipitacion_vaupes,precipitacion_vichada,precipitacion_departamentos_represa
2023-01-11,mm,0.07,0.0,10.2,17.880000000000003,26.46,86.9,38.699999999999996,7.2,1016.3,1.02,6.38,2.3,12.799999999999999,78.2,178.437,53.169999999999995,22.3,1.185,24.024,1.5,20.0,10.62,0.1,755.622
2023-01-12,mm,18.82,0.0,9.0,8.629999999999999,13.7,37.9,45.9,0.2,1098.0,5.14,13.02,2.2,2.3,522.3,36.318,8.4,18.5,111.738,31.016000000000002,0.1,12.7,11.120000000000001,16.0,997.095
2023-01-13,mm,0.28,0.0,5.3,11.07,13.5,1.5,39.0,1.9000000000000001,1076.3000000000002,3.5,3.999999999999999,3.0,8.5,59.6,36.07,16.6,10.100000000000001,59.23,18.496,0.1,10.0,16.44,0.0,668.2379999999999
2023-01-14,mm,1.35,0.0,9.8,10.399999999999999,16.1,2.0,32.300000000000004,23.2,1092.6,2.84,5.619999999999999,1.2,29.7,127.3,167.511,6.8,10.0,77.49199999999999,82.852,0.8,10.2,2.28,0.0,701.285
2023-01-15,mm,2.43,0.0,4.4,42.61,120.0,9.2,30.099999999999998,1.7000000000000002,1060.2,3.2600000000000002,0.4,4.6,0.1,113.0,52.775999999999996,7.5,1.5,20.439,55.646,13.200000000000001,9.9,8.16,0.0,694.082
2023-01-16,mm,0.13,0.0,5.3,2.65,7.7,3.5,35.199999999999996,0.0,1078.4,5.180000000000001,4.4,3.1,5.1,75.3,31.226,6.44,2.2,18.248,20.508000000000003,0.1,9.8,12.479999999999999,0.0,262.698
2023-01-17,mm,0.92,0.0,12.2,21.56,4.6,6.0,42.162,0.0,987.7,8.440000000000001,4.0600000000000005,3.0,0.0,142.79999999999998,8.7,29.4,0.4,45.728,9.3,1.2,10.600000000000001,1.4,0.0,490.94700000000006
2023-01-18,mm,83.13,0.0,3.9,28.54,8.399999999999999,6.3,26.1,0.0,977.8000000000001,9.14,0.9400000000000001,1.4,13.7,58.5,10.7,119.81,0.8,17.311,10.358,0.7,8.1,5.3,0.0,669.8149999999999
2023-01-19,mm,21.86,0.0,1.9,78.4,12.9,2.2,43.3,0.0,995.6,4.4,4.84,1.2,37.8,54.0,248.26,47.60000000000001,21.7,101.571,102.452,0.3,9.6,4.8,0.0,1117.1490000000001
2023-01-20,mm,0.0,0.0,4.9,2.69,11.3,49.0,46.0,0.0,1027.7,12.14,1.6,1.7000000000000002,38.400000000000006,32.4,69.79,10.61,20.8,34.576,35.3,3.0,7.7,5.459999999999999,0.0,733.7549999999999
2023-01-21,mm,0.33,0.3,6.4,20.65,6.3999999999999995,4.3,31.0,0.0,978.6,3.5199999999999996,0.13999999999999999,4.7,32.7,0.2,157.653,0.0,2.1,51.641,76.50399999999999,0.4,4.3,8.18,0.0,565.992
2023-01-22,mm,8.48,0.0,3.6999999999999997,1.17,3.0,22.900000000000002,33.5,0.0,1138.9,3.9400000000000004,6.1,1.0,30.5,0.0,10.213000000000001,0.0,0.4,0.448,25.208,6.1,4.800000000000001,15.88,0.0,213.52700000000002
2023-01-23,mm,5.97,0.0,4.1,1.12,8.6,5.9,26.4,0.0,1053.1,2.2399999999999998,4.0,1.3,37.7,0.7999999999999999,29.647,6.17,30.7,0.0,3.8000000000000003,0.1,3.4000000000000004,7.419999999999999,0.0,186.22899999999998
2023-01-24,mm,0.8,0.0,5.0,0.1,4.0,2.2,32.0,0.0,1056.9,0.0,4.0600000000000005,0.9,37.4,0.4,120.631,0.3,58.5,2.8,2.9,0.5,3.5999999999999996,7.6,0.0,151.739
2023-01-25,mm,11.35,0.0,3.4,0.34,6.2,0.8,36.1,0.3,1049.1,0.02,4.0,0.7,31.299999999999997,0.0,4.3,0.01,2.5,0.1,1.7999999999999998,0.3,3.6999999999999997,7.219999999999999,0.0,128.647
2023-01-26,mm,3.53,0.0,4.6,0.01,3.9000000000000004,0.1,26.3,0.0,1076.8999999999999,0.0,4.08,1.0,33.5,0.0,16.8,0.0,3.7,0.0,0.0,0.5,2.0,16.86,0.0,209.909
2023-01-27,mm,16.22,0.0,3.8,0.1,7.3999999999999995,0.2,26.3,0.0,1023.3000000000001,0.0,4.0200000000000005,1.3,38.4,0.0,3.6000000000000005,1.6,0.0,0.0,0.1,1.1,3.0,7.499999999999998,0.0,259.367
2023-01-28,mm,1.55,0.0,2.6999999999999997,1.3,3.2,0.0,30.3,0.0,1027.4,0.0,4.0,1.2,32.8,0.0,3.0000000000000004,2.5,0.0,0.0,0.0,0.5,2.3,0.54,0.0,131.904
2023-01-29,mm,14.51,0.0,3.8,0.0,2.82,0.0,25.3,0.0,1010.3000000000001,0.18,4.0,0.7,44.6,0.5,6.800000000000001,0.5,0.0,5.3420000000000005,23.4,0.1,1.6,0.54,0.0,144.018
2023-01-30,mm,0.4,0.0,10.2,13.000000000000002,5.0,0.0,26.2,0.0,935.3000000000001,0.13999999999999999,7.720000000000001,0.9,36.6,0.0,2.716,0.0,0.0,0.14300000000000002,9.528,0.0,2.8,3.62,0.0,418.295
2023-01-31,mm,10.23,0.0,3.8,0.6000000000000001,2.1,0.0,27.4,0.9,953.4000000000001,0.9199999999999999,3.96,0.8,40.6,0.0,86.60799999999999,0.0,0.30000000000000004,1.457,0.0,10.4,2.0,2.2,0.0,258.02200000000005
2023-02-01,mm,20.7,0.0,2.6,0.21000000000000002,4.1,0.0,32.4,0.6,1048.3000000000002,1.1,6.359999999999999,4.1,38.1,0.4,29.590999999999998,2.98,33.1,0.005,5.300000000000001,2.4,3.1,11.479999999999999,0.0,463.797
2023-02-02,mm,2.51,0.0,4.4,0.2,12.100000000000001,0.0,28.0,0.1,887.5,0.0,4.0,0.6,47.099999999999994,0.0,2.1,1.4,0.0,0.0,0.5,0.2,2.6,2.86,0.0,283.589
2023-02-03,mm,17.41,0.0,4.800000000000001,0.0,8.1,0.0,28.1,0.7,1066.8,0.0,7.640000000000001,0.5,40.8,0.0,22.6,0.4,0.0,35.021,0.0,1.5,2.0999999999999996,7.219999999999999,0.0,211.88699999999997
2023-02-04,mm,79.22,0.0,5.8,0.0,9.2,0.0,23.3,0.1,937.3,5.8,4.0,0.5,39.3,0.0,6.7,0.4,0.6,0.1,5.077999999999999,0.0,3.5,6.4799999999999995,0.0,299.38500000000005
2023-02-05,mm,4.51,0.0,2.8000000000000003,0.9,10.2,4.6,23.2,0.0,1014.4,0.18,4.0200000000000005,1.3,34.0,3.3000000000000003,27.324,1.0,31.3,0.2,15.05,0.1,4.199999999999999,7.499999999999998,0.0,190.802
2023-02-06,mm,1.12,0.0,7.9,0.3,8.6,0.1,27.7,0.30000000000000004,1069.8999999999999,7.019999999999999,3.78,0.7,29.1,0.1,86.089,0.4,11.6,0.0,6.6000000000000005,0.2,2.9,14.6,0.0,403.44900000000007
2023-02-07,mm,5.63,0.0,4.3,0.0,13.1,0.0,35.1,0.1,977.1,4.16,3.7599999999999993,1.7,29.1,0.0,11.0,0.2,3.5,1.6,0.1,1.1,2.5,5.7,0.0,455.475
2023-02-08,mm,20.79,0.0,6.4,10.5,4.2,0.0,36.6,0.1,874.0,0.02,7.6,1.1,32.400000000000006,0.1,23.9,41.7,4.2,3.4,6.394,0.0,2.2,7.88,0.0,490.864
2023-02-09,mm,0.594,0.0,5.2,8.6,9.42,17.799999999999997,35.800000000000004,0.0,853.2,0.22000000000000003,5.279999999999999,4.0,30.5,0.0,39.396,26.58,8.6,18.983,36.24,0.4,2.4000000000000004,5.0600000000000005,0.0,614.9730000000001
2023-02-10,mm,7.062,0.0,1.5,0.6000000000000001,9.700000000000001,3.9,36.3,0.0,964.1999999999999,0.26,3.7999999999999994,0.8,34.8,33.9,56.45499999999999,3.5999999999999996,48.9,26.195,28.699999999999996,0.0,3.3,6.919999999999999,0.0,897.74
2023-02-11,mm,13.563999999999998,0.0,1.8,18.68,7.7,0.0,22.6,0.1,976.4,0.0,3.999999999999999,0.8,27.6,0.0,25.199,11.899999999999999,16.2,46.908,29.186,3.5,3.8,0.06000000000000001,0.0,781.059
2023-02-12,mm,9.504000000000001,0.0,2.0,0.30000000000000004,12.700000000000001,0.0,7.699999999999999,0.2,959.3,0.0,9.0,0.91,26.1,0.0,22.113,9.6,3.6,0.0,1.5,8.3,3.5999999999999996,11.54,0.0,598.0559999999999
2023-02-13,mm,4.739999999999999,0.0,6.1,6.31,42.4,2.6,11.4,0.1,842.6,0.2,5.359999999999999,0.7,28.8,0.3,48.151,11.1,9.5,0.4,6.9,8.3,3.7,3.8200000000000003,0.0,656.6659999999999
2023-02-14,mm,8.378,0.0,5.300000000000001,0.0,15.3,13.7,2.0,0.6,849.6,0.0,5.359999999999999,1.0,30.2,1.6,59.897999999999996,57.34,21.1,0.0,23.3,0.0,4.6,7.219999999999999,0.0,802.2230000000001
2023-02-15,mm,22.089999999999996,0.0,7.5,0.6,5.7,2.2,15.41,0.0,823.9,0.0,1.52,4.7,20.6,30.5,64.327,68.89,25.0,12.4,32.9,0.0,17.7,5.38,0.1,1098.413
2023-02-16,mm,0.7819999999999999,5.2,4.1000000000000005,13.729999999999999,12.35,10.1,88.625,0.1,748.3,1.3,20.54,2.6,29.8,213.8,24.251,126.13999999999999,12.0,44.007999999999996,156.81400000000002,0.0,3.8,5.279999999999999,0.0,1719.986
2023-02-17,mm,13.820000000000002,0.0,3.4,16.09,38.699999999999996,0.0,736.43,0.1,891.9000000000001,17.82,4.04,0.6,51.60000000000001,4.300000000000001,64.718,18.439999999999998,6.2,14.934999999999999,82.854,0.0,3.9,10.28,0.0,1295.348
2023-02-18,mm,8.702000000000002,0.0,3.6999999999999997,35.15,8.3,0.0,437.63,0.1,902.0999999999999,0.0,11.38,3.0,35.4,3.2,115.381,0.6000000000000001,32.2,209.63,43.216,3.0,3.9,6.6,0.0,1705.5059999999996
2023-02-19,mm,7.828,0.0,3.6,0.52,5.6,0.0,14.0,0.2,1027.1,0.0,3.8599999999999994,5.68,48.0,0.0,60.169000000000004,8.7,3.8,110.321,37.678000000000004,0.0,3.4000000000000004,6.2,0.0,856.499
2023-02-20,mm,7.418000000000001,0.0,3.9,24.81,9.6,0.0,22.3,0.2,838.0,0.0,2.44,1.4,57.8,0.0,104.403,7.000000000000001,1.0,33.066,62.208,0.0,4.2,7.760000000000001,0.0,1021.55
2023-02-21,mm,9.425999999999998,0.0,8.4,47.16,6.7,0.0,37.5,0.2,967.9,1.3,14.580000000000002,0.4,48.6,0.0,161.228,4.359999999999999,20.3,9.641,33.154,0.0,3.4000000000000004,1.7600000000000002,0.0,1251.461
2023-02-22,mm,9.862,0.0,8.5,1.3900000000000001,4.0,0.0,19.2,0.2,961.0,0.0,4.540000000000001,0.9,51.6,0.0,106.226,3.6,12.4,10.439,9.754,0.0,4.3,2.0,0.0,895.3499999999999
2023-02-23,mm,3.2199999999999998,0.0,2.7,0.14,8.1,0.0,19.9,0.5,979.8000000000001,0.9799999999999999,4.0200000000000005,0.5,51.3,0.0,44.117,0.0,5.1,0.7999999999999999,1.0,0.0,4.0,3.4799999999999995,0.0,225.826
2023-02-24,mm,3.754,0.0,4.6,0.0,9.7,0.0,25.3,0.4,946.5,0.08,4.0,2.1,61.9,0.0,0.4,0.9,0.0,3.637,0.6,0.0,3.7,3.4800000000000004,0.0,254.56
2023-02-25,mm,3.9619999999999997,0.0,4.5,0.31,8.4,0.0,16.9,0.4,999.0,0.42000000000000004,4.1,2.9,32.2,0.1,1.9160000000000001,3.0999999999999996,0.0,0.015,15.814,0.0,4.1,14.139999999999997,0.0,379.603
2023-02-26,mm,4.23,0.0,4.9,0.1,4.3,0.0,22.7,0.3,1048.0,2.04,4.08,1.0,49.7,0.0,1.332,16.4,0.0,0.0,0.8,0.0,5.6,16.86,0.0,456.78
2023-02-27,mm,21.816,0.0,3.9000000000000004,28.62,5.5,0.0,30.9,0.4,1045.6,5.9399999999999995,5.619999999999999,0.2,52.9,0.2,17.8,9.1,1.2,0.0,13.4,0.0,2.8,11.879999999999999,0.0,635.3519999999999
2023-02-28,mm,0.154,0.0,3.3000000000000003,0.53,9.799999999999999,66.9,26.4,0.3,871.5,1.1199999999999999,5.279999999999999,0.6,42.800000000000004,2.0,54.199999999999996,1.0,119.9,11.4,3.4000000000000004,0.0,4.1,4.14,0.0,498.56699999999995
2023-03-01,mm,7.3340000000000005,0.0,4.3999999999999995,1.5,1.9,4.4,62.37,0.4,926.9,4.32,4.5,0.7,43.8,264.4,9.3,1.6,30.0,6.5,32.9,0.0,5.6,12.16,0.0,899.786
2023-03-02,mm,4.659999999999999,0.0,4.7,3.4099999999999997,4.5,17.599999999999998,72.072,0.3,860.3,0.32,5.279999999999999,0.4,46.2,37.9,16.2,3.0,7.6,26.607999999999997,24.816000000000003,0.0,5.3,7.0,0.7,683.9169999999999
2023-03-03,mm,4.6979999999999995,0.0,3.8,1.3,7.6,9.4,32.46,0.4,810.0,0.2,4.0200000000000005,0.8,41.099999999999994,4.8,112.8,1.5,21.0,2.736,84.44,0.0,6.2,3.4199999999999995,0.0,571.2059999999999
2023-03-04,mm,9.425999999999998,0.0,6.6,8.95,6.8,15.0,25.8,6.8,966.1,4.64,7.339999999999999,0.1,39.3,19.099999999999998,98.3,16.7,66.6,6.1259999999999994,17.4,0.0,6.699999999999999,1.7600000000000002,0.8,1230.0249999999999
2023-03-05,mm,23.096,0.0,4.2,14.19,7.2,4.2,26.737000000000002,22.599999999999998,930.5,4.92,5.64,0.6799999999999999,36.0,3.8,106.2,58.8,39.2,3.8379999999999996,38.186,0.0,10.0,1.7600000000000002,0.9,1663.1429999999998
2023-03-06,mm,25.967999999999996,0.0,28.6,32.79,34.0,2.6999999999999997,36.0,0.2,996.8,0.6,6.0600000000000005,0.1,57.0,8.5,49.7,98.6,1.4,22.355,95.764,0.0,6.5,5.319999999999999,0.0,1029.247
2023-03-07,mm,20.032,0.0,9.700000000000001,80.77,37.4,1.2000000000000002,32.1,0.2,799.1,6.919999999999999,7.659999999999999,0.5,40.6,10.2,147.4,59.07,11.200000000000001,1.273,18.21,0.0,7.0,8.4,0.0,2083.284
2023-03-08,mm,4.662,0.0,4.6,6.48,8.26,0.2,24.0,181.0,979.0999999999999,16.259999999999998,24.46,4.2,85.1,10.2,55.1,98.56,17.5,54.3,116.316,0.0,5.3999999999999995,1.44,0.0,1974.5410000000002
2023-03-09,mm,1.31,0.0,3.5,35.69,12.2,38.199999999999996,65.74,113.6,802.6,6.44,4.68,7.95,18.8,293.7,94.3,296.9,12.8,134.90800000000002,148.2,0.0,5.1000000000000005,1.7,40.7,2387.9029999999993
2023-03-10,mm,36.910000000000004,0.0,8.5,62.839999999999996,10.01,2.6,27.23,4.1,947.1,0.0,2.68,3.2,27.3,237.29999999999998,60.4,143.47,13.7,3.094,50.244,0.0,4.2,13.959999999999999,6.4,974.999
2023-03-11,mm,19.44,16.6,7.3999999999999995,131.54,14.3,23.8,102.11,38.5,926.2,16.7,20.58,1.3,38.1,297.0,250.5,149.98,117.7,233.42600000000002,176.598,0.0,19.1,10.860000000000001,6.1,3734.94
2023-03-12,mm,2.82,4.4,4.699999999999999,84.78,2.4,1.4,167.538,130.3,954.1,9.82,16.44,37.64,69.2,96.1,58.3,27.46,6.6,54.997,96.996,0.0,5.0,8.34,0.2,1594.5130000000001
2023-03-13,mm,16.055999999999997,0.0,6.6000000000000005,77.52000000000001,12.5,1.7,57.574999999999996,45.0,924.1,7.94,24.46,1.2,39.8,81.2,81.8,50.54,0.4,26.256,64.488,0.0,4.6,8.620000000000001,0.0,1904.729
2023-03-14,mm,20.012,0.0,4.8999999999999995,11.33,68.7,7.4,26.0,88.0,973.1,0.0,8.8,0.6,55.599999999999994,8.5,271.2,14.190000000000001,40.0,207.481,132.588,0.0,5.8,7.76,0.0,1242.3509999999999
2023-03-15,mm,9.316,0.0,12.9,2.33,44.5,4.2,27.9,41.1,980.6999999999999,0.0,8.38,0.6,76.8,0.5,133.285,65.71000000000001,56.6,37.119,186.55599999999998,0.0,4.199999999999999,5.92,0.0,1992.24
2023-03-16,mm,14.687999999999999,0.0,2.8000000000000003,1.77,35.2,0.0,17.6,10.2,984.0,0.0,14.059999999999999,1.2,154.4,0.0,56.114,69.8,9.4,4.35,27.900000000000002,0.0,2.8,0.6799999999999999,0.0,1212.348
2023-03-17,mm,14.524000000000001,0.0,2.8,5.840000000000001,9.200000000000001,0.0,18.2,118.50000000000001,1061.4,0.0,14.060000000000002,0.1,51.6,0.0,8.529,33.269999999999996,0.0,58.674,23.8,0.0,5.9,0.3,0.0,1266.638
2023-03-18,mm,9.373999999999999,0.0,7.8,16.76,5.4,0.0,23.6,0.4,1004.6999999999999,0.0,0.2,0.0,2.2,27.28,87.696,4.5,20.82,109.844,36.406000000000006,0.0,4.3,3.6399999999999997,0.0,753.038
2023-03-19,mm,4.470000000000001,0.0,2.5,15.53,10.5,0.0,14.2,0.2,1058.7,20.64,4.5,0.0,0.7,4.236,25.872,0.2,8.379999999999999,35.881,21.099999999999998,0.0,3.3,0.24000000000000005,0.0,407.31200000000007
2023-03-20,mm,0.536,0.0,1.3,0.66,3.5,0.0,4.4,0.0,1060.1,5.4,4.0200000000000005,0.0,0.0,1.22,1.1099999999999999,0.0,9.020000000000001,80.97699999999999,14.024000000000001,0.0,3.9,7.219999999999999,0.0,79.415
2023-03-21,mm,10.495999999999999,0.0,3.0,16.46,49.6,0.0,4.3,0.2,1054.0,2.42,3.9800000000000004,0.1,0.0,0.08,33.5,0.54,12.960000000000003,29.654000000000003,0.0,1.4,5.2,7.219999999999999,0.0,73.019
2023-03-22,mm,8.998000000000001,0.0,2.3,10.04,7.5,0.0,5.54,0.3,950.1999999999999,1.28,3.96,0.0,0.2,0.0,6.6000000000000005,6.2,14.02,84.263,27.808,0.0,2.6,1.46,0.0,225.67199999999997
2023-03-23,mm,8.384,0.0,74.89,11.53,6.2,0.0,4.6,0.4,921.9000000000001,0.0,4.08,0.01,0.0,0.0,23.200000000000003,19.5,28.079999999999995,42.381,16.3,31.1,1.3,5.18,0.0,550.2489999999999
2023-03-24,mm,8.437999999999999,0.0,68.52,4.369999999999999,11.0,0.0,3.1999999999999997,0.3,865.7,0.0,0.2,0.0,0.1,0.0,85.8,3.7,17.14,62.912000000000006,78.104,0.2,3.2,6.02,0.0,568.696
2023-03-25,mm,2.854,0.0,72.94,7.28,5.6,9.1,3.8000000000000003,0.0,833.3000000000001,3.3600000000000003,3.96,0.0,0.0,4.0,17.649,27.270000000000003,5.38,6.7299999999999995,3.5,0.0,4.5,4.2,0.0,489.108
2023-03-26,mm,0.15800000000000003,3.9799999999999995,7.76,10.29,13.4,0.0,7.46,2.2,0.0,13.84,0.02,0.0,0.0,0.7,4.674,1.7,8.040000000000003,26.527,74.1,0.0,0.0,4.720000000000001,15.62,306.50299999999993
2023-03-27,mm,0.5980000000000001,0.0,1.0,11.98,7.1,0.0,2.5,2.7,837.5999999999999,1.28,3.96,0.0,0.0,0.4,0.706,0.8,8.1,92.05000000000001,64.09,0.0,5.4,1.08,0.0,383.88199999999995
2023-03-28,mm,0.168,0.0,47.84,10.72,6.3999999999999995,1.1,7.3,5.0,1031.8,0.02,4.0200000000000005,0.0,0.7,0.9,17.7,0.1,2.2,6.381,30.253999999999998,0.0,4.0,7.38,0.0,364.12800000000004
2023-03-29,mm,0.28,0.0,5.28,5.8999999999999995,31.3,0.0,4.75,1.0,417.40000000000003,1.8200000000000003,2.9,0.0,0.0,0.0,15.153,0.9,8.14,31.314,116.032,2.4,0.0,1.7399999999999998,0.0,807.6719999999999
2023-03-30,mm,0.536,0.0,53.35,11.31,6.4,0.0,3.2,15.2,773.2,5.64,6.779999999999999,0.0,0.0,0.0,0.013,8.860000000000001,8.56,23.466,0.3,0.0,9.1,2.6,0.0,52.962
2023-03-31,mm,0.5660000000000001,0.0,8.45,15.35,8.1,4.9,2.9,0.7,1087.5,2.26,4.44,0.0,0.0,0.0,4.813,0.0,8.66,35.339,4.9,0.0,9.0,7.119999999999999,0.3,348.3830000000001
2023-04-01,mm,7.529999999999999,0.0,41.53,10.6,7.2,0.0,17.32,2.4,1065.8,3.4,0.31999999999999995,0.0,12.5,79.8,10.035,20.25,9.02,2.352,21.9,0.0,9.1,13.280000000000001,19.5,539.418
2023-04-02,mm,1.9460000000000002,0.0,27.22,9.34,12.0,15.5,52.54,0.5,1062.6999999999998,6.74,9.819999999999999,0.0,0.0,57.9,7.093999999999999,4.33,7.26,25.015,30.8,0.0,10.0,21.32,0.1,497.321
2023-04-03,mm,10.495999999999999,0.0,10.2,11.46,9.9,9.7,17.52,6.3,1102.3999999999999,7.18,4.0,0.0,2.1,0.0,2.4000000000000004,0.0,6.08,52.376000000000005,8.2,0.0,10.0,7.220000000000001,0.0,86.02300000000002
2023-04-04,mm,1.734,0.0,53.26,7.58,7.4,2.3,5.699999999999999,3.7,1086.5,4.96,4.42,0.0,0.0,0.0,11.2,3.8,5.38,3.374,18.5,0.0,10.0,7.199999999999998,0.0,320.63599999999997
2023-04-05,mm,7.298,0.0,129.03,21.45,5.7,1.7,9.46,2.5,1042.2,4.68,0.36,0.0,1.2,0.0,46.624,8.3,6.42,52.834,48.416,0.0,9.2,13.279999999999998,0.0,534.295
2023-04-06,mm,9.754,0.0,26.939999999999998,10.17,8.7,0.0,8.3,16.400000000000002,960.2,4.16,0.22000000000000003,0.0,0.0,0.0,51.520999999999994,26.47,10.88,103.546,123.258,0.0,11.8,1.0,0.0,1062.705
